0.9651871265339659,0.8824025118900908
0.31251275557566965,0.33579264600569064
0.18421174818628333,0.20025973864498406
0.12756418358181407,0.13616517643178147
0.09642882427389997,0.11181655262692991
0.0771354639388923,0.08627313815328908
0.059730854954708056,0.07232146856803735
0.05105215270116825,0.05516787771828979
0.04230228382749727,0.051299653431984525
0.038807424677350044,0.036896252120768316
0.03410669352390104,0.04132805380169651
0.030499035504652293,0.03561133578757381
0.026595209744911315,0.026960819994986666
0.025014701705261193,0.027265051990651122
0.020706441595640102,0.021050000283685234
0.018811112155054013,0.019908482841016106
0.01878520562755073,0.02079517723753285
0.01574669336379675,0.018154325779774112
0.014021914308984208,0.02017265671181973
0.013884391673019086,0.012416568892735487
0.012019702430452864,0.013663127683592766
0.011442404420769128,0.014857165600613594
0.010519203047931339,0.014555453131409503
0.009933090891124785,0.012505634019971549
0.009488486398736716,0.016270306449835542
0.00895991078579199,0.011206603714812713
0.008450137313553376,0.007768837160495874
0.008427488603939033,0.011519068653758176
0.008123037494019013,0.011392793630325509
0.006747379813798444,0.010446415940572159
